id;segmentId;templateId;storeId;name;description;badge;type;status;isDefault;createdAt;createdBy;updatedAt;updatedBy
1604;1174;1604;O46MZJU1UC;Campanha Dolores VM5O;Sapiente necessitatibus doloribus maiores nulla quo aliquam tempora repellendus dolorum.;migration;1;4;True;2024-02-22 10:51:46;marina30;2024-12-11 10:51:46;pietra81
1605;1175;1605;F72BYNCS58;Campanha Error 34BK;Beatae ratione tempore ea repellendus nisi repellat occaecati eum molestiae.;winback;1;1;False;2024-03-29 18:40:12;thomasmonteiro;2024-10-14 18:40:12;helenagomes
1606;1176;1606;16H7009WVN;Campanha Vero F751;Dolorem aliquam inventore et iusto nihil accusamus vel mollitia vero voluptatem.;winback;2;4;False;2024-03-31 04:30:22;fogacamarcos-vinicius;2024-10-03 04:30:22;rodrigomartins
1607;5;1607;QCMSV1R9Y7;Campanha Nesciunt N17L;Ad quo saepe mollitia temporibus possimus corrupti quis similique.;seasonal;1;4;False;2024-06-30 21:54:37;nrocha;2025-02-20 21:54:37;ana-livia25
1608;1177;1608;XUHZD9OUQJ;Campanha Sed ACPT;;winback;2;1;False;2024-01-15 10:49:25;dgomes;2024-02-09 10:49:25;ymoreira
1609;1178;1609;RY09SGWN0M;Campanha Et ODP9;;consumption;2;2;False;2024-05-30 11:18:09;nicolas75;2025-02-09 11:18:09;caua47
1610;1179;1610;YNETUY56H2;Campanha Exercitationem FF2Z;Vitae aspernatur dolor pariatur repellendus ad cumque doloribus tenetur.;winback;1;2;False;2024-03-12 00:35:40;isabella55;2024-07-02 00:35:40;sofia44
1611;5;1611;TPWD0G2VOR;Campanha Perspiciatis FSL0;Impedit occaecati enim earum unde similique dolores perspiciatis dolores doloremque.;consumption;2;3;False;2024-05-29 08:21:02;mouraana-sophia;2024-08-10 08:21:02;fernanda43
1612;5;1612;LQFSDA8980;Campanha Iste BT7R;;;2;3;False;2024-09-30 06:19:59;fda-cruz;2025-04-02 06:19:59;luizasantos
1613;1180;1613;0MEATDUX63;Campanha Incidunt RR8J;Repudiandae minima praesentium reprehenderit dignissimos laborum animi quo repudiandae.;;1;2;False;2024-10-29 02:40:07;laramoura;2024-11-11 02:40:07;dsantos
1614;5;1614;308N32K1IH;Campanha Cum KPJU;;loyalty;1;4;False;2024-07-03 04:37:21;ana-clara25;2025-04-01 04:37:21;sophiaribeiro
1615;1181;1615;F5Y7GE7MGR;Campanha Dolores H5RK;Voluptatem illum numquam sint sint quis ducimus ipsam adipisci commodi eveniet officia.;consumption;1;3;False;2024-08-22 22:05:33;onunes;2024-11-05 22:05:33;maria-julia90
1616;1182;1616;VA6AR1AR6U;Campanha Numquam FCMV;Itaque amet accusantium quas eius totam nemo at ullam.;;1;4;False;2024-03-15 16:40:58;maria-juliafogaca;2024-05-13 16:40:58;hpires
1617;1183;1617;U17UVD1RZN;Campanha Excepturi NWXS;Earum molestiae consequuntur at odio illum odio odit provident eligendi unde.;winback;2;3;False;2024-06-06 10:32:38;ksilva;2024-06-14 10:32:38;ribeiromurilo
1618;5;1618;65QI2WJJ80;Campanha Distinctio 7CP4;;consumption;1;3;False;2024-07-26 06:32:08;andre97;2025-01-19 06:32:08;peixotobenicio
1619;1184;1619;RRIXCIJQN6;Campanha Sapiente C4W7;Magnam excepturi a aspernatur similique vitae aut officiis ab id dolor numquam.;winback;2;3;False;2024-07-15 18:11:44;dfreitas;2024-11-20 18:11:44;fogacasarah
1620;1185;1620;VY4H03B27L;Campanha Autem AK0P;;;2;3;False;2024-06-04 18:07:34;pedro-miguelribeiro;2025-02-11 18:07:34;kamillynunes
1621;1186;1621;LUUJ7KEX5D;Campanha Voluptate EVI5;;migration;2;3;False;2024-05-01 05:14:07;ana-vitoria45;2024-05-17 05:14:07;lda-rosa
1622;1187;1622;N25N8L6VTU;Campanha Tenetur 9FGZ;Deleniti aperiam commodi molestias pariatur dolorum dolores modi.;winback;2;1;False;2024-04-12 17:13:34;pedroduarte;2024-07-24 17:13:34;ilima
1623;1188;1623;U1LQXT229Q;Campanha Assumenda 7IVQ;Animi voluptatem occaecati sequi ipsum sapiente amet corrupti provident ipsa.;loyalty;1;4;False;2024-08-02 19:11:24;gcavalcanti;2025-04-09 19:11:24;msouza
1624;5;1624;ARUR37921Y;Campanha Eum K9XP;Id est aperiam repellendus vel nesciunt labore.;loyalty;2;2;True;2024-06-09 05:23:14;nduarte;2025-01-05 05:23:14;mendesdiego
1625;1189;1625;YAPIG8OFSM;Campanha Sint NAWY;Mollitia quis velit vitae est repellendus quos incidunt nostrum perspiciatis officiis.;seasonal;2;4;False;2024-09-04 14:19:18;nicolasmoraes;2024-09-17 14:19:18;joao-lucas69
1626;1190;1626;CPHT102F2L;Campanha Eligendi D524;Sunt ratione voluptate eos corporis doloribus debitis nisi perferendis sequi nihil.;;1;3;False;2024-07-23 21:46:23;gomesnicolas;2024-09-22 21:46:23;martinsraquel
1627;5;1627;LLHTAHOWRP;Campanha Facere HWN1;Repellendus adipisci nobis quisquam incidunt nulla odit at.;seasonal;1;3;False;2024-01-14 13:12:13;rezendegustavo-henrique;2024-09-23 13:12:13;maria-fernandaaragao
1628;1191;1628;4OOG2TLTT2;Campanha Aspernatur 3G5S;Tempora itaque reprehenderit illum at sint perferendis exercitationem fuga perspiciatis ipsam dolore.;consumption;1;4;False;2024-02-12 15:33:28;pietra30;2024-05-19 15:33:28;calebecosta
1629;5;1629;1E90GDRRA5;Campanha Nesciunt YU3T;;winback;1;1;False;2024-08-19 19:34:34;carvalhosofia;2025-05-31 19:34:34;rebecacardoso
1630;1192;1630;J7H4217PFT;Campanha Quam PYBO;Tenetur velit ullam omnis culpa provident error eaque atque quia.;;2;3;False;2024-06-18 05:24:24;fernandapires;2025-03-31 05:24:24;da-matajoao-pedro
1631;1193;1631;QI62K3L0W5;Campanha Numquam RXMA;;migration;1;3;False;2024-08-17 20:35:42;pintofelipe;2025-02-15 20:35:42;bernardo80
1632;1194;1632;X0TATLLQHR;Campanha Velit KMRF;Sequi sapiente rem doloribus eligendi laudantium accusantium perspiciatis eius occaecati nulla optio enim.;winback;1;2;False;2024-10-05 03:22:41;alvesdavi-luiz;2025-07-04 03:22:41;mendesnatalia
1633;5;1633;AKN207KIOA;Campanha Dolor YPYE;Illum dicta facere temporibus quibusdam quo iure commodi tenetur dignissimos explicabo rerum.;consumption;2;4;False;2024-05-02 16:09:54;rda-mata;2024-06-29 16:09:54;portomaria-vitoria
1634;1195;1634;IKZPXBB3MK;Campanha Ad 8TEW;Ipsam a eos occaecati ab non velit molestias hic quas itaque saepe ad.;migration;2;1;False;2024-06-29 09:10:42;ccardoso;2024-08-13 09:10:42;ana-luiza31
1635;1196;1635;L2WLX04XSB;Campanha Quis Y2OU;Itaque maiores ipsam nesciunt quae ducimus.;;2;4;False;2024-09-20 12:39:30;mariane41;2025-04-04 12:39:30;emanuella37
1636;1197;1636;KLS0RSHM21;Campanha Animi 5YJX;Architecto excepturi temporibus autem aliquid sint ab iure perspiciatis.;winback;2;4;False;2024-03-06 04:28:07;melissa43;2024-05-29 04:28:07;luiz-otaviosales
1637;5;1637;YBBBMV8TJ9;Campanha Provident 6T12;Beatae nihil dicta veniam repellat aut ea ea est quo saepe adipisci.;;2;2;False;2024-10-10 12:57:27;zoliveira;2025-02-13 12:57:27;arthurrodrigues
1638;5;1638;KYN0BU8HRA;Campanha Eveniet V858;Exercitationem ex quibusdam nisi doloribus autem consequuntur beatae minus.;winback;1;2;False;2024-05-13 13:35:15;isabellaazevedo;2024-07-05 13:35:15;da-matamirella
1639;1198;1639;4TNDGDBNL7;Campanha Similique NFPE;Dignissimos explicabo unde ipsam dolorum molestias unde alias.;consumption;1;4;False;2024-01-18 16:40:35;novaesjoao-gabriel;2024-05-14 16:40:35;lorenada-cunha
1640;5;1640;PVQG527V72;Campanha Adipisci W7RN;Quisquam architecto aliquid consectetur praesentium molestias veniam hic architecto dolorem accusantium adipisci.;winback;1;4;False;2024-02-22 17:16:41;loliveira;2024-04-27 17:16:41;ppires
1641;5;1641;6XDMR7BJN7;Campanha Repudiandae C41Q;Molestias velit sit beatae rerum culpa ipsa aliquam excepturi repudiandae quos.;;2;1;False;2024-02-27 06:35:27;kaiquejesus;2024-10-22 06:35:27;barroslaura
1642;1199;1642;1NPKMX0F6O;Campanha Animi V0ND;Aliquam quibusdam deleniti hic quia doloremque nisi doloremque.;seasonal;1;2;True;2024-04-23 15:43:48;da-rosafelipe;2024-09-04 15:43:48;heitorda-mota
1643;1200;1643;UJS3EV33PV;Campanha Aperiam 70LG;Iusto impedit dignissimos ab ab rerum suscipit fugit error.;;2;1;False;2024-10-21 09:25:50;nnunes;2025-06-15 09:25:50;costelaevelyn
1644;1201;1644;KYLJ1J2PEM;Campanha Maxime KLMD;Quod ut adipisci maiores quam perspiciatis alias tempora nam officiis vero error.;loyalty;1;4;True;2024-10-11 13:59:16;luiz-miguelda-conceicao;2025-06-16 13:59:16;andrefernandes
1645;1202;1645;3HJEYM4UM7;Campanha Possimus 5W15;Temporibus id laborum modi aperiam modi dicta placeat.;consumption;1;3;False;2024-10-17 08:17:46;henriquepires;2025-01-03 08:17:46;silveiravalentina
1646;1203;1646;SC6XSGAFCO;Campanha Optio HBXX;Suscipit fugiat eos assumenda asperiores pariatur.;loyalty;2;1;False;2024-06-15 21:09:59;maria-cecilia78;2025-03-19 21:09:59;rnunes
1647;1204;1647;FQQI5EQZPP;Campanha Odio W624;Praesentium officiis ex quae odit facere in rem consequatur suscipit voluptates alias officiis.;winback;2;4;False;2024-10-22 13:28:45;vitor-hugo45;2025-02-26 13:28:45;caio05
1648;5;1648;XQKY9KVGCP;Campanha Qui M5F5;Deleniti reprehenderit earum asperiores asperiores deleniti ut.;seasonal;2;4;True;2024-08-07 11:47:38;costelamatheus;2025-03-23 11:47:38;mariane85
1649;1205;1649;ZV56LOPPS1;Campanha Commodi BCEZ;Similique debitis porro dolor sed perspiciatis perspiciatis cupiditate aperiam.;loyalty;1;4;True;2024-07-25 18:07:31;jcavalcanti;2024-12-05 18:07:31;marcos-viniciusda-luz
1650;1206;1650;MK6TTGDL97;Campanha Fuga 0SDO;;winback;1;2;True;2024-07-04 14:37:20;heloisa23;2024-07-11 14:37:20;carolinarodrigues
1651;5;1651;ECEVS40W58;Campanha Vel CM1Y;Cumque voluptatem odit dignissimos in maiores sapiente velit.;loyalty;2;1;False;2024-04-17 16:23:40;sophiasilveira;2024-11-19 16:23:40;igor46
1652;1207;1652;I34UDY1APG;Campanha Eaque ZMKB;;loyalty;2;2;False;2024-05-30 09:11:24;lfernandes;2025-02-02 09:11:24;marcelorodrigues
1653;1208;1653;5RXE78D29F;Campanha Atque 8PX7;At ipsam perspiciatis ab ex consequuntur dolor officiis.;loyalty;2;1;False;2024-03-07 12:35:45;carvalhopedro;2024-08-13 12:35:45;monteirovitoria
1654;5;1654;CTBLRWU7AE;Campanha Repellat WSB9;Pariatur eum voluptatum culpa sit quibusdam.;;2;2;False;2024-06-21 06:14:20;maria-sophia05;2024-08-24 06:14:20;thiagonovaes
1655;5;1655;O7BTPDO7YF;Campanha Consequuntur KPI9;Officia eaque sunt iure a ipsam porro rerum voluptatum in sapiente.;migration;2;1;False;2024-06-23 21:59:56;moraesfernanda;2025-03-21 21:59:56;fernandesbarbara
1656;1209;1656;UHA6F6M2XG;Campanha Perferendis 2RW9;;consumption;2;3;False;2024-04-29 17:43:59;xda-rocha;2024-08-08 17:43:59;sarahmendes
1657;1210;1657;6QSTTGIQT6;Campanha Ex 7F2H;Quae voluptates ad ea perferendis corrupti quos.;loyalty;2;2;False;2024-07-29 06:18:42;santosenrico;2025-01-12 06:18:42;da-matasabrina
1658;1211;1658;JEV4IY4K1N;Campanha Commodi IDT2;Quos odio aspernatur laborum occaecati adipisci earum inventore hic eveniet nesciunt alias fuga.;consumption;2;4;False;2024-11-06 03:29:07;ucastro;2025-04-22 03:29:07;alexia23
1659;1212;1659;C33U0JPO94;Campanha Perferendis I4MW;Consequuntur harum omnis possimus praesentium repellendus.;consumption;1;3;False;2024-08-10 20:24:58;sarahlima;2024-09-05 20:24:58;qda-mata
1660;5;1660;IRB5RQBU0E;Campanha Officia 2D52;Reprehenderit nulla eius quaerat doloribus suscipit et minima iusto nisi totam deleniti.;consumption;1;3;True;2024-05-21 08:02:26;nuneshenrique;2025-02-23 08:02:26;davi-luiz11
1661;1213;1661;I3NPPABLB5;Campanha Laudantium Y97L;Enim voluptatum non dicta dolor quasi id eos.;migration;2;2;False;2024-03-26 16:59:07;azevedogabriel;2024-07-11 16:59:07;rrodrigues
1662;5;1662;BUCNJ1O7IN;Campanha Numquam K68G;;migration;1;4;False;2024-03-19 09:47:20;gustavocardoso;2024-10-01 09:47:20;goncalvesgabrielly
1663;1214;1663;E2KQ0B1VWN;Campanha Minus TVZA;Sunt est delectus nemo illum iusto laborum impedit deserunt unde.;consumption;2;4;False;2024-02-14 01:31:16;costelabenjamin;2024-09-30 01:31:16;raul04
1664;1215;1664;FPIVD2IGDX;Campanha Quisquam BZ39;;;2;1;False;2024-04-11 03:59:19;sviana;2024-10-11 03:59:19;araujomaysa
1665;1216;1665;O0AKGG5PKX;Campanha Blanditiis UNDM;Iure sequi nulla commodi aperiam consequuntur deserunt blanditiis porro cum incidunt.;loyalty;1;4;False;2024-02-01 20:55:14;nnunes;2024-08-22 20:55:14;cardosovitor-gabriel
1666;1217;1666;YYMOES7SZ4;Campanha Eligendi S3E3;Quam accusamus aspernatur modi voluptatum pariatur distinctio.;winback;1;1;False;2024-10-02 17:48:42;emanuel15;2025-06-11 17:48:42;cavalcantiraquel
1667;1218;1667;L8DJ0EK3LN;Campanha Quam KOH6;Porro provident tempora provident exercitationem nemo neque.;loyalty;2;1;True;2024-07-15 03:49:52;dcampos;2024-09-07 03:49:52;maria-luizacardoso
1668;1219;1668;65JU7YOL6L;Campanha Esse BM0A;;consumption;1;1;False;2024-10-25 13:53:28;ramoscecilia;2025-06-22 13:53:28;dgomes
1669;1220;1669;7O6QNH5EYQ;Campanha Occaecati T4XS;Exercitationem inventore amet eos consequuntur neque doloribus voluptatum doloremque nostrum adipisci aperiam provident.;seasonal;1;4;False;2024-09-20 00:38:54;vitoriamonteiro;2024-11-05 00:38:54;fogacaeduarda
1670;1221;1670;78QN8PACC1;Campanha Provident X0L4;Fugiat soluta ut vel doloribus non porro aliquam laudantium ipsum eaque dolore.;;1;4;False;2024-03-14 19:39:02;ununes;2024-03-29 19:39:02;da-cruzhelena
1671;1222;1671;4CPKJYKX9C;Campanha Mollitia E5R5;;seasonal;2;4;False;2024-08-13 12:30:57;aragaojoana;2024-10-28 12:30:57;varaujo
1672;1223;1672;6TE8CP9K02;Campanha Commodi PSOI;Quis consequuntur aliquid possimus amet sequi eum.;winback;2;1;False;2024-03-07 21:22:44;da-motafrancisco;2024-07-25 21:22:44;nathanaraujo
1673;1224;1673;WI7PLC1KJG;Campanha Nulla 7DP5;Consequatur magnam sequi iusto asperiores ad voluptates perspiciatis voluptatem.;winback;2;1;False;2024-09-11 15:10:36;carlos-eduardoda-conceicao;2025-03-03 15:10:36;osouza
1674;5;1674;2XKD5R9X7X;Campanha Illo KP5I;Vero at quo enim nobis architecto eius ipsam enim inventore.;migration;1;4;False;2024-06-26 19:52:11;sabrinasouza;2024-07-13 19:52:11;clariceramos
1675;5;1675;XTUYL0BU1I;Campanha Neque ADYW;Maiores dignissimos odio sunt quaerat tempore consequuntur ab velit nam ipsum rerum.;consumption;2;4;False;2024-08-09 18:43:33;ana-clararamos;2024-09-01 18:43:33;leandro91
1676;1225;1676;IJI934QPVB;Campanha Necessitatibus XSM4;Soluta neque nisi quisquam in dolores expedita commodi.;consumption;1;1;False;2024-05-09 18:50:35;kaiquemoura;2025-01-19 18:50:35;natalia75
1677;1226;1677;2LJAURC0SW;Campanha Cumque UZJA;Aliquid doloremque eveniet voluptates quas sint qui eligendi animi voluptatum non.;winback;2;2;False;2024-09-26 07:56:26;fviana;2025-05-31 07:56:26;bruno53
1678;1227;1678;L27BM7FCJ0;Campanha Quis OSOH;Ex aperiam veritatis reiciendis autem est provident non nesciunt.;winback;1;3;False;2024-08-18 01:36:19;lunada-rocha;2024-08-28 01:36:19;melissa42
1679;1228;1679;7DV5BY0632;Campanha Aspernatur GRX6;;migration;1;4;False;2024-02-10 15:57:43;camposmaria;2024-09-15 15:57:43;juliaribeiro
1680;1229;1680;DE83QUV5F3;Campanha Deserunt FICL;Porro ratione placeat dicta repellendus alias commodi cumque quos beatae.;;2;2;False;2024-07-24 20:23:45;gabrielteixeira;2024-11-04 20:23:45;ianmoraes
1681;5;1681;3ZH476EGQE;Campanha Temporibus 8DKG;Quas totam cupiditate enim rerum doloribus deleniti quidem doloremque error dicta ea laboriosam.;seasonal;2;2;False;2024-05-25 05:34:04;tduarte;2024-05-26 05:34:04;prodrigues
1682;1230;1682;LRZ5G2YLFV;Campanha Fugit GPIR;;migration;2;4;False;2024-03-07 16:32:00;pmoura;2024-06-18 16:32:00;salesheitor
1683;5;1683;FB4LUX4L86;Campanha Facere 3A1N;Eveniet consectetur dolor repudiandae tempore dignissimos reprehenderit quas.;seasonal;2;4;False;2024-02-06 05:09:16;olivia62;2024-07-02 05:09:16;isaac94
1684;1231;1684;OYGHVQIZD8;Campanha Earum 2CUD;;consumption;1;1;False;2024-09-03 19:39:38;joaquim76;2024-12-26 19:39:38;joao-guilherme49
1685;5;1685;IHDRG8YGJ9;Campanha Dignissimos KS1K;Dolor culpa ipsum repudiandae perspiciatis quo.;seasonal;1;2;False;2024-09-23 23:29:35;leandro24;2024-10-30 23:29:35;rodrigo35
1686;1232;1686;3EIGBRI154;Campanha Voluptas R71Z;;consumption;1;1;False;2024-04-02 18:27:55;dcastro;2024-06-12 18:27:55;zda-conceicao
1687;5;1687;ASM58HWE8E;Campanha Aperiam 30GN;;migration;1;2;False;2024-04-17 07:16:10;bbarros;2024-12-18 07:16:10;kmendes
1688;1233;1688;NWCQTJVU1I;Campanha Voluptatum APKX;Aliquid perferendis aspernatur nihil delectus nulla numquam neque nobis dolor at eos occaecati.;seasonal;1;1;False;2024-07-03 03:05:56;xporto;2024-08-06 03:05:56;rezendejoao
1689;1234;1689;2QYUOLNLPR;Campanha Dolore 9A67;Mollitia natus consequatur doloremque amet animi consequuntur sit odio.;consumption;1;2;True;2024-02-17 22:45:16;isabellacardoso;2024-06-10 22:45:16;freitascaue
1690;1235;1690;0Y2ATGXI9C;Campanha Repudiandae 70TR;In saepe voluptates nihil ducimus assumenda laborum.;winback;1;3;False;2024-04-23 05:24:06;monteiroalicia;2025-01-30 05:24:06;dsilva
1691;1236;1691;0HCN1D53I0;Campanha Saepe QAOY;Tempora error nulla inventore non esse porro dolor mollitia.;;1;4;False;2024-07-29 22:53:46;fernanda82;2025-04-03 22:53:46;evelyn16
1692;1237;1692;DU9ZZ99VMH;Campanha Sunt VR04;Pariatur officia vel minima culpa cupiditate earum quos animi.;consumption;1;2;False;2024-04-03 13:26:05;viniciusda-luz;2024-07-31 13:26:05;julia04
1693;1238;1693;W9A8RWHO3U;Campanha Numquam 56K7;Adipisci atque ex nihil dignissimos quaerat voluptatem eum accusamus optio.;winback;1;1;False;2024-07-19 03:58:32;maria-alice68;2025-03-28 03:58:32;costelaluiz-miguel
1694;5;1694;3O3QYEPJRF;Campanha Accusantium 57CP;Eligendi commodi ea occaecati molestiae quia nam velit temporibus repellat quidem.;consumption;1;1;False;2024-07-14 22:51:52;ida-conceicao;2024-09-25 22:51:52;mariane22
1695;1239;1695;N6PWE3960B;Campanha Ea MTXV;Repellendus porro error hic ad atque vel ullam incidunt.;loyalty;2;3;False;2024-05-20 23:42:54;kaiquecunha;2024-09-09 23:42:54;costadiogo
1696;1240;1696;DV28O470JP;Campanha Beatae 8Q9Z;Quae magni perspiciatis facere sed voluptas earum tempora recusandae blanditiis maxime.;winback;1;4;False;2024-01-16 02:44:54;danielbarbosa;2024-10-17 02:44:54;teixeirajoao-felipe
1697;1241;1697;9BLB8ND6NY;Campanha Blanditiis LR9A;Optio sed amet possimus ullam a laudantium doloremque ipsam provident quas.;loyalty;1;1;True;2024-04-23 02:58:07;davi-lucasda-cunha;2024-09-20 02:58:07;urodrigues
1698;5;1698;X2VVI7AIJW;Campanha Nulla KB0T;Et laudantium commodi fugit a doloribus fuga rerum quaerat praesentium possimus quidem dolore.;;2;1;True;2024-10-21 00:35:20;vitor-gabriel25;2025-05-10 00:35:20;larissavieira
1699;1242;1699;42JPLJ9A6B;Campanha Itaque KO4J;Atque maxime officiis ad debitis architecto eos nesciunt corporis unde alias minus animi.;;2;2;False;2024-08-20 11:52:34;luiz-gustavomonteiro;2024-09-25 11:52:34;melobruna
1700;1243;1700;3MNA9TV4OE;Campanha Itaque PC8T;Id similique numquam recusandae atque error consequatur eveniet veniam doloribus.;seasonal;2;3;False;2024-05-05 14:38:13;kevincaldeira;2025-02-03 14:38:13;isismelo
1701;1244;1701;DSG62NGXCY;Campanha Repellendus NLAI;Saepe hic laboriosam nesciunt aperiam eius odit aut esse ducimus officiis.;consumption;1;4;False;2024-10-24 13:43:21;rochaerick;2024-12-03 13:43:21;fcarvalho
1702;1245;1702;JWYR248X53;Campanha Quae 3DB8;Distinctio reiciendis veritatis libero magnam rerum quod magnam perferendis vitae consequatur provident ea.;loyalty;1;2;True;2024-02-08 04:59:39;unogueira;2024-10-19 04:59:39;tpeixoto
1703;1246;1703;QQFLNOJKNP;Campanha Facilis N8S6;Adipisci voluptas quas aperiam voluptatem tenetur ipsum facilis officiis fugiat sed minus.;loyalty;2;3;False;2024-02-28 00:21:46;viniciuscosta;2024-12-22 00:21:46;gda-cruz
1704;1247;1704;IS15425WJ0;Campanha Quis Y17V;Aperiam ipsa quaerat aperiam corrupti possimus perspiciatis adipisci.;seasonal;1;4;False;2024-02-13 09:30:46;iduarte;2024-11-16 09:30:46;cunhajoao-lucas
1705;1248;1705;9D46KT79AA;Campanha Nesciunt XN45;Accusantium harum dolorum quam molestiae et fugit amet molestias quam iste dolores ad.;consumption;2;2;False;2024-10-28 08:00:46;csales;2025-04-12 08:00:46;maria-alicesilva
1706;5;1706;XK02RA81RX;Campanha Natus YR24;;;1;4;True;2024-08-24 00:57:28;pietra60;2024-11-11 00:57:28;antonio47
1707;1249;1707;LJFEDTEETQ;Campanha Accusantium P3PY;Sit eos cupiditate minima maiores dolor laboriosam eveniet molestiae molestias numquam magnam.;;1;1;False;2024-08-05 01:05:50;jesuspedro-miguel;2024-08-28 01:05:50;vitoria58
1708;1250;1708;V6F4EUXHQ5;Campanha Porro R7A2;Sit corporis quos ut temporibus sapiente nihil rerum iusto.;;2;3;False;2024-08-27 06:12:28;lcostela;2024-10-27 06:12:28;rodriguesraquel
1709;1251;1709;ANX0H6VY9R;Campanha Tempore X42R;Quaerat quia vitae minima blanditiis corrupti perspiciatis laudantium odio saepe praesentium similique.;;1;3;True;2024-08-22 03:29:46;xsouza;2024-10-20 03:29:46;da-rochajoao
1710;1252;1710;24Q7EN8ADN;Campanha Dolore KWB3;A maiores qui quaerat ipsum itaque assumenda.;winback;2;4;False;2024-01-24 23:57:55;da-luzrenan;2024-07-23 23:57:55;luigigomes
1711;1253;1711;N9HJ67TM0Z;Campanha Laudantium XO41;Veniam totam delectus veritatis quia perferendis tenetur ex blanditiis.;;1;2;False;2024-05-16 12:20:47;nina67;2024-07-22 12:20:47;peixotoemanuella
1712;1254;1712;8A6M9682YF;Campanha Temporibus 7QTZ;Nihil iusto recusandae molestiae quas dolores laboriosam harum doloribus nam repudiandae.;loyalty;2;4;False;2024-05-22 03:26:50;milena67;2024-10-08 03:26:50;zcostela
1713;5;1713;Y5R8T9450X;Campanha Possimus POI7;Accusantium maiores ipsam vitae necessitatibus maxime facere temporibus harum nulla illum similique aliquam.;winback;1;2;False;2024-08-20 20:01:02;alanamoura;2025-02-03 20:01:02;erick64
1714;1255;1714;YLTX182KYB;Campanha Sint 8VOD;;consumption;1;4;True;2024-07-10 05:45:58;vitor-hugoda-mata;2025-02-17 05:45:58;ninapeixoto
1715;5;1715;YJKD9UCEGY;Campanha Adipisci UA4Q;Recusandae velit pariatur tempora quas assumenda id illo blanditiis impedit repellat ut expedita.;loyalty;2;2;False;2024-07-22 07:08:27;enzo63;2025-03-18 07:08:27;da-cunhaeduarda
1716;5;1716;DVMWTRSHRB;Campanha Accusamus SH10;Et ducimus quibusdam architecto doloremque itaque magni alias non quis.;seasonal;1;2;False;2024-05-24 11:24:48;costacamila;2024-06-11 11:24:48;umartins
1717;1256;1717;KG9UZ1KKTD;Campanha Ipsum NUMV;Dolores animi cum sunt assumenda nulla necessitatibus assumenda corrupti.;migration;1;2;False;2024-04-01 17:57:43;fmoraes;2024-12-02 17:57:43;valentinasilva
1718;1257;1718;PJI9TT96J6;Campanha Iusto VDCF;;loyalty;1;1;False;2024-08-21 01:24:32;vicenteporto;2025-01-21 01:24:32;leticiajesus
1719;1258;1719;9YXJH8KGYZ;Campanha Itaque M509;;loyalty;2;4;False;2024-06-02 11:22:56;irodrigues;2024-12-16 11:22:56;silveirarebeca
1720;1259;1720;ZIWWL0A9GQ;Campanha Non 2YCQ;Veritatis ducimus laboriosam sunt voluptate at ut.;loyalty;1;4;False;2024-04-14 21:20:18;imelo;2024-12-12 21:20:18;moreiradavi-lucca
1721;5;1721;B4MFPVK4WY;Campanha Quibusdam ZIQO;Eum inventore iusto saepe assumenda repellat maxime mollitia aspernatur debitis facilis ipsam perspiciatis.;winback;2;4;False;2024-03-13 06:50:24;luiza16;2024-09-12 06:50:24;maria-cecilia95
1722;1260;1722;05S34CGSPF;Campanha Laudantium RJ2N;Laboriosam iure laborum ratione odit totam vitae.;winback;1;1;True;2024-08-27 14:11:20;fernandesluiza;2024-12-28 14:11:20;nicoleteixeira
1723;5;1723;PZ4FNW2L4K;Campanha Commodi 0RCS;Sed libero voluptates asperiores ex consequuntur ratione harum occaecati.;loyalty;1;3;False;2024-05-05 04:08:04;ianfogaca;2024-05-14 04:08:04;aliciamendes
1724;1261;1724;C6QDCV2IYQ;Campanha Deleniti 9GNT;Dicta dignissimos laboriosam minima officiis id perferendis velit repellat beatae quisquam voluptate.;migration;2;4;False;2024-01-19 14:45:42;tmendes;2024-06-02 14:45:42;oalmeida
1725;1262;1725;LCHHCC5ZSN;Campanha Veritatis PI53;Error molestiae sapiente quod maiores incidunt mollitia debitis.;;1;1;True;2024-04-06 23:57:06;souzapedro-lucas;2024-10-06 23:57:06;igor16
1726;1263;1726;9YJG6QOARI;Campanha Commodi GD79;;;1;4;False;2024-10-18 21:49:49;kevinfreitas;2024-11-20 21:49:49;thomas22
1727;1264;1727;4RWB45D5KG;Campanha Officia F39W;Optio exercitationem nobis deleniti quisquam rem explicabo voluptate itaque quis.;loyalty;1;3;False;2024-04-03 12:35:50;lavinia56;2024-08-01 12:35:50;da-cunhacecilia
1728;1265;1728;OHNJYPOGX4;Campanha Vitae 9JMZ;Ab et ullam et commodi repellendus sequi ducimus numquam nostrum at.;consumption;2;1;False;2024-01-17 19:32:23;sribeiro;2024-01-17 19:32:23;rafael29
1729;1266;1729;ZB28MCLICE;Campanha Eos 7W68;;seasonal;2;1;False;2024-02-05 16:28:07;ninaviana;2024-11-16 16:28:07;yramos
1730;1267;1730;O22ZJ719VP;Campanha Voluptatem 4JS6;Deleniti veniam assumenda accusantium molestias voluptatum officiis facilis asperiores.;;1;3;False;2024-03-10 10:58:23;kamilly64;2024-11-11 10:58:23;teixeiragabriel
1731;1268;1731;AJGOJCVJ0S;Campanha Porro 121M;At dolor iste exercitationem repellendus quod.;consumption;1;2;False;2024-07-13 03:46:33;hteixeira;2025-01-08 03:46:33;lopesthiago
