id;companyId;containerId;createdAt;customer;customerAge;customerRegion;voucher;idVoucher;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
1732;MT4PL3GFGZ;CNJ61SMP;02/07/2025 11:59;315;24;SUL;FALSO;;XZBQPR;FG9BR8;IfoodBridge;POS;;FALSO;9823;FALSO;SCHEDULED;DELIVERY;SITE;02/07/2025 19:59;CONFIRMED;47;451;112.05;02/07/2025 18:59;v1.3.4
1733;BUSG5U45AQ;AKZHDD49;27/08/2025 16:52;282;37;SUDESTE;VERDADEIRO;NovoCanolli;H06DT4;4E2PB9;CannoliEngine;WEB;;VERDADEIRO;1919;FALSO;SCHEDULED;DELIVERY;EPADOCA;30/08/2025 0:52;PLACED;68;889;53.93;28/08/2025 1:28;v3.8.5
1734;51G49VDL3V;5SLR4H34;29/03/2025 16:06;477;39;CENTRO OESTE;FALSO;;I7S8Y0;D7OW1D;KDSPro;WEB;Magni iure et asperiores.;FALSO;7943;FALSO;SCHEDULED;INDOOR;SITE;30/03/2025 14:06;CONFIRMED;31;223;30.46;30/03/2025 10:10;v2.5.8
1735;PODCU5O0Q2;K14A3K45;24/06/2025 3:57;723;27;SUDESTE;FALSO;;K6AO0P;5SAC07;KDSPro;WEB;;VERDADEIRO;7192;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;24/06/2025 14:57;CONFIRMED;57;1977;64.47;24/06/2025 13:30;v1.0.4
1736;ZHXSI13HFR;T9LMROEI;03/08/2025 0:32;887;23;SUDESTE;FALSO;;SFHVL8;5HFNEP;KDSPro;APP;Sunt perferendis incidunt.;FALSO;9119;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;03/08/2025 21:32;CANCELED;72;1872;23.36;03/08/2025 13:28;v3.6.1
1737;TLSSWZ0KKT;I7ZC9TPP;09/12/2024 5:26;660;45;SUDESTE;VERDADEIRO;NovoCanolli;QQK2FT;4T2X9J;KDSPro;APP;;FALSO;2915;FALSO;SCHEDULED;TAKEOUT;EPADOCA;10/12/2024 1:26;CONFIRMED;74;3416;35.35;09/12/2024 6:44;v1.4.4
1738;VH8XACBTFQ;8SKJCZ4H;14/01/2025 22:15;907;24;CENTRO OESTE;VERDADEIRO;NovoCanolli;L6IM7L;6VX4H9;KDSPro;APP;;VERDADEIRO;2267;FALSO;SCHEDULED;DELIVERY;SITE;15/01/2025 9:15;PLACED;65;2494;114.43;15/01/2025 1:34;v2.6.2
1739;OD13B61KPF;IIA9UDE2;01/07/2025 21:35;616;32;NORDESTE;FALSO;;L6JRYB;I8OWGU;CannoliEngine;WEB;;VERDADEIRO;3110;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;PENDING;80;172;101.62;02/07/2025 11:51;v2.8.2
1740;C51O0BN4Z0;4XGMS7OM;08/10/2024 5:38;605;26;NORTE;VERDADEIRO;NovoCanolli;06HMQ3;1YT4BM;DirectOrder;WEB;Aspernatur suscipit quas cum.;VERDADEIRO;6720;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;PENDING;16;3003;50.87;08/10/2024 12:58;v3.1.2
1741;XBDDDMHNDT;WU3NE5EZ;05/11/2024 10:08;606;21;SUDESTE;FALSO;;DQVSXN;MA801V;IfoodBridge;WEB;Neque rem ad deleniti cum placeat doloremque.;VERDADEIRO;9050;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;PLACED;36;371;19.42;05/11/2024 18:08;v1.0.3
1742;1WEKW1KN6R;Y37I905I;14/08/2025 2:21;749;24;CENTRO OESTE;VERDADEIRO;NovoCanolli;ZRDTPF;0RNVH2;DirectOrder;WEB;;FALSO;4331;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;CONCLUDED;49;145;22.15;14/08/2025 10:53;v3.9.9
1743;7AX2EV7PG7;ZIIC3OB8;18/07/2025 11:47;424;26;NORDESTE;VERDADEIRO;Canolli10;MLX0BC;RU7EHH;CannoliEngine;APP;Laboriosam dicta sint harum ratione.;VERDADEIRO;4431;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;CONCLUDED;22;87;111.78;18/07/2025 17:04;v1.7.8
1744;YIUQSNQRF8;DXNQ6KPS;07/09/2024 12:24;755;23;NORDESTE;FALSO;;OD150A;880IB3;CannoliEngine;WEB;Asperiores earum dignissimos adipisci.;FALSO;2933;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;PLACED;16;2729;44.66;08/09/2024 7:02;v2.4.8
1745;WXWXLGHILF;LC4X4L7L;29/04/2025 12:26;300;51;SUL;VERDADEIRO;NovoCanolli;IVNSKS;OAC6T0;KDSPro;WEB;;FALSO;9067;FALSO;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;6;2662;124.93;30/04/2025 1:02;v3.9.1
1746;WSBZ0QQEH0;Z86ILH98;02/08/2025 23:13;948;26;SUDESTE;FALSO;;KPVOVR;0HKBXK;KDSPro;APP;Facere cumque itaque dolorem temporibus.;VERDADEIRO;8879;FALSO;SCHEDULED;DELIVERY;IFOOD;04/08/2025 3:13;PENDING;77;252;13.4;03/08/2025 3:36;v3.1.6
1747;TGTNCGEUWP;5RWC24GB;17/09/2024 14:23;802;24;NORDESTE;FALSO;;0MUUGE;7XOTFU;KDSPro;WEB;;VERDADEIRO;8721;FALSO;SCHEDULED;INDOOR;99FOOD;19/09/2024 12:23;CONFIRMED;54;1838;137.95;17/09/2024 18:07;v3.8.1
1748;L2K42N0D4N;RE6OR67A;08/02/2025 13:20;308;32;SUL;VERDADEIRO;NovoCanolli;FY7T5F;8KRRE3;IfoodBridge;WEB;Asperiores blanditiis nisi voluptate incidunt totam qui.;FALSO;3471;FALSO;SCHEDULED;INDOOR;SITE;10/02/2025 23:20;PENDING;84;2401;124.16;08/02/2025 13:44;v2.0.1
1749;52Z50QGD1T;2JBT31UV;01/09/2025 14:50;719;28;SUL;FALSO;;KNY96Q;M7IPNA;KDSPro;WEB;Quibusdam a labore numquam veniam dolor maxime.;VERDADEIRO;2564;FALSO;SCHEDULED;DELIVERY;WHATSAPP;03/09/2025 8:50;DISPATCHED;81;2174;41.26;02/09/2025 0:10;v1.4.3
1750;VN5NDCN1WT;ULQZB0PO;18/12/2024 5:59;126;32;CENTRO OESTE;FALSO;;8BYVPJ;GXKVAP;CannoliEngine;APP;;FALSO;7642;FALSO;IMMEDIATE;INDOOR;DELIVERYVIP;;CONCLUDED;75;497;54.48;18/12/2024 16:32;v3.8.0
1751;DMQYA5QXM4;KHOX4YU0;01/04/2025 22:32;556;27;CENTRO OESTE;FALSO;;FU7OX3;S3GXED;DirectOrder;WEB;;VERDADEIRO;2118;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;PENDING;41;803;88.36;02/04/2025 9:42;v2.3.8
1752;ST1TTHCQGC;EIGHY4R9;24/05/2025 16:00;796;38;SUDESTE;VERDADEIRO;Canolli20;K4PQKS;S4NBAY;IfoodBridge;WEB;Eius ipsam animi.;FALSO;6475;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;50;1161;97.69;25/05/2025 2:49;v1.2.1
1753;OSROZ6RIC9;W3PUYY8T;09/10/2024 20:47;48;24;SUL;VERDADEIRO;NovoCanolli;2TKX0W;LJ8VE8;DirectOrder;POS;;VERDADEIRO;5146;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;CONFIRMED;47;2777;79.31;10/10/2024 0:32;v3.2.6
1754;XMZDCE3EZF;8WFGCMRT;11/12/2024 14:34;518;24;SUDESTE;FALSO;;98MT1G;7T2MX5;DirectOrder;WEB;;FALSO;2949;FALSO;SCHEDULED;INDOOR;IFOOD;13/12/2024 8:34;CONFIRMED;75;960;88.56;12/12/2024 0:19;v3.7.0
1755;LHNPLLUIS2;IM5BWK5Z;10/11/2024 10:45;321;37;CENTRO OESTE;FALSO;;TVL6ZN;19B4UE;DirectOrder;WEB;;FALSO;9351;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;13/11/2024 8:45;CONFIRMED;13;1309;19.91;10/11/2024 11:19;v2.4.7
1756;657BGCXVQ8;WPCGMFKF;05/02/2025 12:48;191;22;CENTRO OESTE;FALSO;;T7RUZH;ER8D5K;IfoodBridge;WEB;Velit a harum consequuntur pariatur temporibus.;FALSO;6612;FALSO;SCHEDULED;INDOOR;IFOOD;08/02/2025 9:48;CANCELED;70;1713;64.09;05/02/2025 17:19;v2.5.3
1757;ZQ89ORXV5R;6X2NE7VL;13/11/2024 2:33;448;24;SUDESTE;VERDADEIRO;NovoCanolli;V28W40;VCD97L;IfoodBridge;APP;Aut quam voluptates iure.;VERDADEIRO;9136;FALSO;SCHEDULED;TAKEOUT;SITE;13/11/2024 5:33;DISPATCHED;57;721;34.63;13/11/2024 20:28;v3.8.7
1758;FXP6DPY9K4;2B7M4I8N;01/01/2025 22:12;96;31;SUDESTE;FALSO;;P9IVD5;OW4V6R;IfoodBridge;POS;;FALSO;6757;FALSO;SCHEDULED;DELIVERY;EPADOCA;04/01/2025 22:12;PENDING;59;3243;26.11;02/01/2025 11:50;v3.9.4
1759;UMIL2OA9GH;RWGYNJJE;29/08/2025 3:47;933;28;SUDESTE;FALSO;;E3ZDJY;DCY1B8;DirectOrder;WEB;;VERDADEIRO;6793;FALSO;SCHEDULED;INDOOR;WHATSAPP;31/08/2025 13:47;PLACED;15;2059;90.29;29/08/2025 19:41;v2.7.0
1760;X96WIGUS8X;9UVGEUS6;20/05/2025 2:04;45;27;SUL;VERDADEIRO;Canolli20;IOLQH1;QRU621;CannoliEngine;WEB;;FALSO;2697;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;CONFIRMED;55;415;84.17;20/05/2025 16:29;v1.8.2
1761;CD5V6191QQ;V6NNORPR;19/01/2025 9:14;624;33;NORTE;FALSO;;VTFZBQ;31M56K;KDSPro;WEB;Ea aliquam consectetur eum commodi officiis quaerat.;VERDADEIRO;8954;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;DISPATCHED;73;2939;72.57;19/01/2025 21:33;v1.6.0
1762;AX1YF2B5OH;34DY27A2;11/11/2024 17:44;523;22;NORDESTE;FALSO;;4LOE5K;AH84BJ;CannoliEngine;APP;Nisi quod quidem facilis deleniti pariatur.;VERDADEIRO;9188;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CONFIRMED;76;784;65.57;12/11/2024 6:42;v1.0.2
1763;R9EU8V6SS0;FENX7P88;12/01/2025 21:06;459;28;SUL;FALSO;;528VLP;2TS62H;CannoliEngine;WEB;Asperiores doloribus odit omnis est.;FALSO;5145;FALSO;SCHEDULED;INDOOR;99FOOD;14/01/2025 0:06;CANCELED;33;2169;94.09;13/01/2025 12:41;v2.3.6
1764;WQCRLHSHKQ;9HCBYOA3;05/03/2025 23:57;267;31;CENTRO OESTE;FALSO;;GREQ44;1B0G6Z;DirectOrder;POS;;VERDADEIRO;7376;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;CONFIRMED;59;1035;84.24;06/03/2025 18:31;v2.5.0
1765;0QZPFNA5ZI;6T5RNOGD;24/03/2025 19:47;208;26;SUL;VERDADEIRO;NovoCanolli;J68BMB;0Y0P0Y;DirectOrder;WEB;;VERDADEIRO;9512;FALSO;IMMEDIATE;INDOOR;99FOOD;;PENDING;76;1844;32.23;25/03/2025 2:19;v3.3.8
1766;XESBR31J5P;FVSPZGOA;16/03/2025 8:28;113;41;CENTRO OESTE;FALSO;;JSTUTN;F0GHKJ;KDSPro;APP;;VERDADEIRO;6713;FALSO;IMMEDIATE;INDOOR;99FOOD;;DISPATCHED;15;1336;23.06;16/03/2025 16:23;v3.0.8
1767;9X8QFUC6VL;4BJ18QHK;12/08/2025 3:51;975;26;SUDESTE;VERDADEIRO;Canolli20;U5TPT1;TM902A;DirectOrder;POS;;FALSO;6288;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;14/08/2025 11:51;PLACED;19;1159;45.45;12/08/2025 22:23;v3.1.0
1768;XHTRMDZ0WN;UL4QXMUC;22/09/2024 12:14;996;23;SUDESTE;FALSO;;ZZL3TY;YCCJFE;IfoodBridge;POS;Dignissimos sed accusantium pariatur cumque.;VERDADEIRO;5392;VERDADEIRO;IMMEDIATE;INDOOR;EPADOCA;;CANCELED;42;1855;49.92;22/09/2024 20:29;v3.2.5
1769;RDSAS53V4I;W2KHXZH7;23/04/2025 14:03;411;22;NORTE;FALSO;;8G5QTE;Y5W94S;IfoodBridge;APP;Optio praesentium rem doloribus.;VERDADEIRO;7607;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;25/04/2025 21:03;PENDING;41;265;50.48;24/04/2025 8:54;v3.1.7
1770;G5Y5DM5BY1;R89BHSDD;08/11/2024 6:18;547;25;CENTRO OESTE;FALSO;;C05K1E;D7U2VY;DirectOrder;APP;Expedita veritatis molestias.;FALSO;6594;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;43;602;29.99;08/11/2024 9:29;v1.5.1
1771;KOBP5ZM1DZ;5DX5UQK2;31/05/2025 12:05;648;21;CENTRO OESTE;FALSO;;AU5NZY;K4B2G6;KDSPro;APP;;VERDADEIRO;8885;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;02/06/2025 19:05;DISPATCHED;84;2198;41.1;01/06/2025 6:45;v2.1.1
1772;SJHM0ZJGIC;4D9JGK38;14/01/2025 6:30;723;27;SUDESTE;FALSO;;HL5JJC;MAR649;IfoodBridge;POS;;VERDADEIRO;1365;FALSO;SCHEDULED;DELIVERY;IFOOD;15/01/2025 17:30;CONFIRMED;65;2484;44.17;14/01/2025 6:45;v1.0.3
1773;J2OEKEG70P;5Q9EIDNT;11/02/2025 18:06;531;26;SUDESTE;FALSO;;Z3425X;JYJQ9U;CannoliEngine;APP;;VERDADEIRO;6994;FALSO;SCHEDULED;INDOOR;IFOOD;14/02/2025 18:06;DISPATCHED;61;1615;62.13;12/02/2025 0:15;v1.5.4
1774;GGE7DNE1MK;4QCTQA9X;23/04/2025 18:11;262;25;NORDESTE;FALSO;;1VBMQD;F05AY1;KDSPro;APP;;FALSO;1381;FALSO;SCHEDULED;INDOOR;99FOOD;25/04/2025 0:11;CONFIRMED;22;2434;14.87;23/04/2025 18:45;v2.2.5
1775;PGS2E3UT67;F9WU54BK;26/09/2024 4:03;542;20;SUL;FALSO;;T3YMAH;000LCY;DirectOrder;WEB;;FALSO;3892;FALSO;IMMEDIATE;DELIVERY;IFOOD;;PLACED;8;540;179.34;26/09/2024 21:05;v3.8.0
1776;5PE43KONP3;2EH134CK;27/02/2025 5:08;200;30;CENTRO OESTE;FALSO;;SX57WN;AIS07Y;CannoliEngine;WEB;;VERDADEIRO;4632;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;DISPATCHED;83;1035;31.98;27/02/2025 8:44;v1.7.7
1777;MVW2PZBXJC;XG63R9RA;04/02/2025 16:55;876;37;NORTE;VERDADEIRO;NovoCanolli;PPFSIV;XB4YNM;IfoodBridge;APP;;VERDADEIRO;6483;FALSO;SCHEDULED;INDOOR;99FOOD;07/02/2025 11:55;PENDING;81;1075;84.05;04/02/2025 23:04;v2.9.2
1778;T124DM875I;6ICBE0RB;31/05/2025 16:29;392;25;NORDESTE;VERDADEIRO;Canolli20;HBA5EB;RJFBTA;CannoliEngine;POS;;FALSO;1529;FALSO;IMMEDIATE;TAKEOUT;DELIVERYVIP;;PENDING;79;177;42.88;31/05/2025 16:58;v3.7.7
1779;A64M1BD7NG;EZK2OXQK;22/09/2024 13:38;405;27;SUL;FALSO;;O11CMJ;1MEHKM;CannoliEngine;POS;Iure mollitia esse at eligendi sint.;FALSO;1230;VERDADEIRO;SCHEDULED;TAKEOUT;DELIVERYVIP;25/09/2024 7:38;PENDING;87;883;120.21;23/09/2024 2:01;v1.4.8
1780;YVGRQ6I11V;45BOLFYH;30/11/2024 14:50;652;23;SUDESTE;FALSO;;0SAV2P;7BBHJ3;DirectOrder;APP;Atque explicabo consequatur reiciendis.;VERDADEIRO;4324;FALSO;SCHEDULED;TAKEOUT;SITE;01/12/2024 15:50;CONCLUDED;19;2167;160.56;01/12/2024 8:51;v1.7.0
1781;5YUKCB6V6D;1SGUBJV9;01/03/2025 18:23;411;22;NORTE;VERDADEIRO;NovoCanolli;NFX99S;EYQFKI;KDSPro;POS;Consequatur dolores accusantium quam enim.;VERDADEIRO;5555;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;03/03/2025 17:23;PLACED;43;1327;126.66;02/03/2025 5:58;v2.1.1
1782;UOMI999EVD;SU19PA8P;28/08/2025 23:57;980;28;SUL;FALSO;;J7KW6X;XIC8P5;KDSPro;WEB;;VERDADEIRO;1498;FALSO;SCHEDULED;DELIVERY;WHATSAPP;31/08/2025 13:57;CANCELED;27;392;90.76;29/08/2025 17:21;v2.2.1
1783;UHHFGUCWU0;FJSRD7XS;15/06/2025 7:05;374;27;SUDESTE;FALSO;;M9CO27;K66QDT;CannoliEngine;WEB;;FALSO;2337;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;CANCELED;27;3374;67.62;15/06/2025 18:08;v1.0.4
1784;HFKK7BS2OP;QIE0PAOK;31/10/2024 4:04;353;23;SUDESTE;FALSO;;4A4D2S;PER4K0;IfoodBridge;WEB;;VERDADEIRO;1168;FALSO;IMMEDIATE;DELIVERY;SITE;;CANCELED;61;2865;57.4;31/10/2024 16:08;v2.3.2
1785;54DZM8D35R;9FANL0YO;04/03/2025 13:57;997;28;SUDESTE;FALSO;;LRD3XV;1OUIIO;CannoliEngine;APP;Explicabo sit rerum at enim.;FALSO;5926;FALSO;IMMEDIATE;DELIVERY;SITE;;CONFIRMED;83;2776;59.53;04/03/2025 21:42;v3.2.4
1786;FFWP7G76U5;TVVZWMCO;24/12/2024 21:59;422;44;SUDESTE;FALSO;;VOQJES;3IK71E;DirectOrder;POS;;VERDADEIRO;1212;FALSO;IMMEDIATE;INDOOR;SITE;;DISPATCHED;18;2863;21.96;25/12/2024 0:21;v3.2.6
1787;RPQEQVZL72;3MHR9QUW;22/08/2025 7:13;570;25;SUDESTE;FALSO;;AKTMGP;D9YH7T;DirectOrder;WEB;Minima perspiciatis ipsum porro pariatur.;VERDADEIRO;7627;FALSO;SCHEDULED;TAKEOUT;EPADOCA;22/08/2025 18:13;PLACED;12;1827;47.05;22/08/2025 14:02;v1.4.1
1788;7F334CDAHJ;11ROSUTU;21/07/2025 14:13;210;28;SUL;FALSO;;GHDUPA;KM59LE;IfoodBridge;POS;Numquam sunt fugiat similique.;FALSO;1503;FALSO;SCHEDULED;INDOOR;EPADOCA;23/07/2025 21:13;PENDING;39;3286;69.18;22/07/2025 0:42;v1.4.6
1789;KYDWJ19E66;TKVVECKF;08/07/2025 15:41;619;24;CENTRO OESTE;FALSO;;KPJ6Q7;QK6E1C;KDSPro;WEB;;VERDADEIRO;7894;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;09/07/2025 8:41;DISPATCHED;56;2678;56.59;09/07/2025 0:33;v2.2.4
1790;WRNKNX13C5;7V5AWZSA;07/04/2025 5:30;612;38;NORDESTE;FALSO;;H1S6R9;EW89WW;CannoliEngine;POS;;VERDADEIRO;3101;FALSO;SCHEDULED;INDOOR;WHATSAPP;09/04/2025 8:30;PLACED;11;2534;100.19;07/04/2025 12:17;v1.3.6
1791;VV7MM9VBK0;SAR6AGGO;14/07/2025 14:39;77;25;SUL;VERDADEIRO;Canolli20;R8J0EX;1XCL5N;DirectOrder;WEB;Nulla nobis omnis accusamus architecto ex et commodi.;VERDADEIRO;4714;FALSO;SCHEDULED;TAKEOUT;SITE;16/07/2025 5:39;CONFIRMED;82;186;55.41;15/07/2025 6:58;v3.1.5
1792;PO6QQ6YTX9;WOY3AMWY;14/06/2025 9:12;576;31;SUDESTE;FALSO;;J1JMQX;U0GLI6;IfoodBridge;WEB;Error culpa accusamus.;FALSO;5573;FALSO;SCHEDULED;DELIVERY;SITE;16/06/2025 17:12;DISPATCHED;35;2750;53.19;14/06/2025 9:48;v2.6.0
1793;RTSXMV77TS;JM4SQGFF;30/05/2025 18:30;416;20;SUDESTE;VERDADEIRO;Canolli10;RAHWBC;OFEMHL;CannoliEngine;POS;Quia facere impedit beatae.;VERDADEIRO;6946;FALSO;IMMEDIATE;INDOOR;99FOOD;;CANCELED;64;2419;77.09;31/05/2025 14:10;v3.4.9
1794;FTQEE4J62P;TUML6T44;26/05/2025 14:37;294;27;CENTRO OESTE;FALSO;;F43KI7;GC7BFM;DirectOrder;WEB;Iure ab itaque perferendis reiciendis.;VERDADEIRO;2345;FALSO;SCHEDULED;DELIVERY;99FOOD;28/05/2025 4:37;PENDING;82;3252;77.41;26/05/2025 19:12;v1.6.9
1795;S60QEYASR3;OCVETE06;15/09/2024 18:20;241;18;SUL;VERDADEIRO;NovoCanolli;28D3B9;20MQAD;DirectOrder;POS;;VERDADEIRO;3570;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;PLACED;75;2537;55.99;16/09/2024 11:05;v3.8.7
1796;4WQQRDU9YF;R1GZ6FV7;22/08/2025 2:21;884;28;CENTRO OESTE;VERDADEIRO;Canolli10;OIY2TH;XC0V8T;CannoliEngine;WEB;;FALSO;7582;FALSO;SCHEDULED;INDOOR;ANOTAAI;23/08/2025 23:21;CONCLUDED;53;127;44.32;22/08/2025 6:30;v2.5.5
1797;JGG6LDLV3N;I24VU650;07/01/2025 18:23;222;28;SUDESTE;FALSO;;WXHKG2;VKEVRI;CannoliEngine;APP;Eum molestiae maiores itaque dolorem.;VERDADEIRO;8785;FALSO;SCHEDULED;TAKEOUT;IFOOD;07/01/2025 20:23;CONCLUDED;61;570;114.11;08/01/2025 0:02;v2.5.9
1798;8HLX986TC5;LOLBGUW8;29/04/2025 22:26;804;19;SUDESTE;FALSO;;4RWX9N;YYFEVB;IfoodBridge;WEB;Excepturi quaerat beatae delectus aliquam repellendus veritatis.;VERDADEIRO;3201;FALSO;IMMEDIATE;DELIVERY;SITE;;CONFIRMED;55;883;21.6;30/04/2025 6:27;v2.0.0
1799;V365435ZL6;TWXY5FRK;01/06/2025 14:40;857;19;SUDESTE;VERDADEIRO;Canolli20;XR8OGB;RQWG9S;DirectOrder;POS;Atque autem molestiae distinctio.;VERDADEIRO;5195;FALSO;SCHEDULED;TAKEOUT;ANOTAAI;03/06/2025 16:40;PENDING;33;1234;68.52;01/06/2025 16:05;v3.8.4
1800;LX7CKISSVV;JW30IIQ6;29/10/2024 6:00;153;30;NORTE;FALSO;;J8P6Q9;MC63DT;KDSPro;POS;;VERDADEIRO;6159;FALSO;IMMEDIATE;DELIVERY;99FOOD;;DISPATCHED;84;183;72.82;29/10/2024 9:37;v3.2.4
1801;5LP0G8GC2E;XPTXHJFR;18/03/2025 14:57;285;19;CENTRO OESTE;VERDADEIRO;NovoCanolli;P0YNGN;L0F43I;DirectOrder;APP;;FALSO;8492;FALSO;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;35;499;19.74;18/03/2025 17:38;v2.5.3
1802;RP3ZFPN1BB;MFJPEW4S;26/09/2024 18:43;508;30;NORDESTE;FALSO;;A80K5V;5DLJGS;CannoliEngine;POS;;VERDADEIRO;1179;FALSO;SCHEDULED;INDOOR;WHATSAPP;27/09/2024 2:43;DISPATCHED;6;680;14.04;27/09/2024 13:10;v1.9.3
1803;6HDBKTVP3W;ZMRANLOS;14/10/2024 21:52;931;36;CENTRO OESTE;VERDADEIRO;NovoCanolli;T218AZ;9OKI1T;CannoliEngine;WEB;Amet culpa molestias quos repudiandae blanditiis.;VERDADEIRO;2403;FALSO;SCHEDULED;DELIVERY;ANOTAAI;16/10/2024 6:52;PLACED;76;3467;54.72;15/10/2024 10:22;v3.7.5
1804;GWPOPSJVYF;9PB7WOHQ;28/08/2025 8:05;246;41;NORDESTE;VERDADEIRO;Canolli20;D3YNLT;EDJR8S;IfoodBridge;POS;;FALSO;3729;FALSO;IMMEDIATE;INDOOR;DELIVERYVIP;;PLACED;86;957;40.05;28/08/2025 12:50;v1.5.1
1805;UJZPKJ4841;2XPPGFEE;04/05/2025 4:44;300;51;SUL;FALSO;;8YWKQC;PWP33C;DirectOrder;APP;Beatae nisi repellendus similique.;VERDADEIRO;5483;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;06/05/2025 9:44;CANCELED;9;913;50.98;04/05/2025 14:35;v2.4.3
1806;D0XFGYH44T;Z20OH4JO;04/11/2024 5:19;514;26;SUL;VERDADEIRO;NovoCanolli;NSFPU1;ALS0W3;IfoodBridge;WEB;;VERDADEIRO;7620;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;PLACED;14;3572;132.99;04/11/2024 16:31;v2.6.0
1807;B338UWLQZA;OX0SR20O;01/05/2025 14:40;818;22;NORDESTE;FALSO;;K1BU1E;SISZTF;DirectOrder;POS;;FALSO;8485;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;03/05/2025 23:40;PLACED;90;598;57.87;01/05/2025 17:33;v3.7.6
1808;49YQF2ATHF;UGUKABAA;12/01/2025 6:28;432;45;SUL;VERDADEIRO;NovoCanolli;2CQVAC;Z41Q7M;CannoliEngine;WEB;Blanditiis enim sapiente eum exercitationem.;VERDADEIRO;9114;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;CONCLUDED;27;3326;16.48;12/01/2025 23:03;v1.9.7
1809;BZWYH0APRS;KWCHJ8X7;06/10/2024 4:38;930;26;SUDESTE;FALSO;;NPO213;UMJ47E;IfoodBridge;POS;Quasi quos dolorem placeat.;VERDADEIRO;5192;FALSO;SCHEDULED;DELIVERY;99FOOD;06/10/2024 6:38;PENDING;66;641;26.35;06/10/2024 12:47;v2.5.8
1810;TUDJIOU2H3;GC6C695X;17/03/2025 17:35;256;27;SUDESTE;FALSO;;U6PP7S;RB9KQZ;CannoliEngine;APP;Sequi aspernatur harum perferendis quae officiis.;VERDADEIRO;7668;FALSO;SCHEDULED;TAKEOUT;SITE;18/03/2025 14:35;PENDING;25;1216;31.13;18/03/2025 10:20;v1.4.2
1811;D0U6APAPL3;TODXRGWK;20/09/2024 10:54;560;27;SUDESTE;VERDADEIRO;NovoCanolli;W5OG37;QIBIXI;KDSPro;POS;Facere debitis fuga sunt vitae.;VERDADEIRO;5754;FALSO;SCHEDULED;DELIVERY;IFOOD;23/09/2024 6:54;CONCLUDED;70;1780;36.96;21/09/2024 0:40;v3.2.2
1812;CQVHN9RLWB;MDR5GMSH;29/04/2025 16:11;838;42;SUDESTE;FALSO;;OFO684;H9KZ11;IfoodBridge;APP;;FALSO;3646;FALSO;IMMEDIATE;DELIVERY;SITE;;CONFIRMED;43;1389;119.24;30/04/2025 8:43;v1.2.3
1813;QLLDIV4SYD;U5IR2T3L;15/10/2024 4:50;447;31;SUDESTE;FALSO;;7FX4E5;B0NKME;CannoliEngine;POS;;VERDADEIRO;7638;FALSO;IMMEDIATE;INDOOR;IFOOD;;PENDING;70;423;239.04;15/10/2024 21:16;v1.0.3
1814;GTG3ZLWHIG;GOVIXJWS;06/07/2025 8:57;1000;20;SUL;VERDADEIRO;Canolli10;X5E03Y;P9QZ7N;IfoodBridge;APP;;FALSO;6235;FALSO;SCHEDULED;INDOOR;EPADOCA;09/07/2025 3:57;PLACED;84;1312;59.2;07/07/2025 3:15;v3.8.5
1815;0XZE3XLWSX;SAKBFBNH;14/04/2025 12:19;851;27;SUDESTE;FALSO;;BUCAIY;KSB5KG;IfoodBridge;POS;;FALSO;3392;FALSO;IMMEDIATE;INDOOR;SITE;;CANCELED;52;1520;32.42;15/04/2025 0:11;v2.2.4
